Customer ID,Internal Obligor ID,Obligor Name,City,Country,Industry Code,Internal Risk Rating,Taxpayer ID (TIN),Stock Exchange,Ticker Symbol,CUSIP,Internal Credit Facility ID,Origination Date,Maturity Date,Credit Facility Type,Credit Facility Purpose,Loan Amount,Outstanding Balance,Interest Rate,Collateral Type,Loan Status,Payment Frequency,Currency,Loan Grade,Syndicated Loan Flag,Disposition Flag,Guarantor ID,Guarantor Name,Guarantor Rating,Loan to Value Ratio,Debt Service Coverage Ratio,Total Assets,Total Liabilities,EBITDA,Net Income,Total Revenue,Total Equity,Cash Flow,Interest Coverage Ratio,Loan Default Probability
0eba3b2c-29c9-4381-a08a-7ed5849fa90a,3e0e91e4-f15f-4a6f-8585-4a88736b8a82,Hendricks Group,Joshuachester,CI,1837,E,481-50-1883,NYSE,QVg,wJNmMq,de5f1381-9f72-4806-9298-f4a3c89ffc4c,2023-08-30,2035-01-20,Other,Working Capital,70147862.84,34136567.0,13.38,Equipment,Closed,Annually,GBP,B,Yes,Retained,0ba495e7-18c8-4404-bca3-f0c4f0d19f37,Smith-Fernandez,D,1.38,2.38,245948783.13,247906949.94,54722760.41,8815588.46,316838949.35,170065955.88,23779199.19,3.94,0.03
47a634a1-c2f6-4187-adf0-c62248fe7b11,514a3eae-73f7-42aa-b0e3-7ca78a4669d8,Moss Ltd,North Paul,TW,4209,B,551-96-7872,N/A,NDF,LPxwPY,08c7b4a9-e408-4df3-aa3d-bc3eb5bcc7ff,2021-06-10,2035-03-02,Bridge Loan,Refinancing,60262449.87,18194250.74,11.58,Inventory,Active,Annually,GBP,A,Yes,Disposed,4edb672d-995d-4c3d-bd9a-e487bb5dfe28,Brown Ltd,C,0.84,1.7,111129907.9,104078228.6,75378200.76,45335887.96,360036452.49,49962618.43,5955827.05,1.29,0.27
23b0bbfd-f852-45f3-8577-8f1a0d228d44,be991ad3-6c96-4cc5-80bd-f43a7b34fd54,Humphrey Ltd,Coreyberg,WS,4918,C,035-06-5964,LSE,RFW,NDyXcs,a30d45c7-f534-481b-9099-9c4878c622d1,2020-03-09,2027-04-19,Other,Expansion,59230811.78,86864938.53,13.64,Real Estate,Active,Annually,GBP,AAA,No,Disposed,14110e27-7526-4c85-95b5-87cb49a30f0f,"Barton, Smith and Brennan",D,0.58,1.48,351371183.38,59622993.0,14927256.87,10559310.59,124532708.53,34355748.76,15495855.4,4.55,0.04
121424a8-a13f-419e-b412-79679f9d685e,f30e4b41-7e7a-4a11-8932-af95010eea6e,Moses Ltd,Pottsshire,IQ,9936,D,610-22-9898,NASDAQ,Fas,AdBEMa,f0143df1-07d1-43a4-8e82-6f1406194190,2023-07-31,2032-01-04,Term Loan,Working Capital,49281505.67,66597191.41,2.32,Real Estate,Closed,Monthly,GBP,AA,No,Disposed,a74060e4-1e7d-4fb8-8905-12dd21b01640,Lewis-Nguyen,D,1.07,1.59,160784436.69,129337071.8,8401603.23,13865953.13,156007702.47,117267277.47,10853940.37,4.42,0.04
34608e79-cbae-4306-9c33-3a31d289a4c2,687d558b-98a2-4534-b86f-7c621b91e6a9,"Hunter, Terry and Murphy",Briantown,MR,4279,B,623-30-4969,N/A,RKn,kHkbqk,9e443494-e1e6-4fe4-8c4a-257f0c0b9940,2022-04-06,2032-06-11,Bridge Loan,Acquisition,61018958.53,41101314.52,5.44,Inventory,Active,Annually,INR,A,No,Disposed,f15fb951-62ad-448c-b759-dfebc95914d0,Williams Inc,E,0.54,1.35,471501491.02,301970619.28,62355992.45,10831849.33,44589332.29,189986312.78,24942806.02,2.49,0.28
7ae00939-5f3d-4880-afad-8d5dd2d24434,d85b9dfd-b297-4b52-b86d-1cae5b9516ea,Alvarado Ltd,Hudsonton,CI,3924,E,768-77-1953,N/A,JGN,xAtCQF,5c2e10ee-367e-4029-a0c0-73dfe7c3d0a6,2020-01-03,2030-07-17,Term Loan,Working Capital,94866307.0,4962413.33,5.55,Real Estate,Defaulted,Monthly,GBP,CCC,No,Retained,ffe148b2-7d53-4d48-aeab-98d8187c93ab,Miller-Sanford,E,0.53,1.19,145380218.82,361576019.93,34245566.92,4999427.86,75705644.91,61543941.49,21969078.44,2.13,0.17
e286622f-ff0b-4787-9485-b73a20a36f47,f940759f-3fd8-462f-a0c4-8363685ee6d4,"Nash, Gutierrez and Hanson",Tylerport,TT,4709,D,867-69-9136,LSE,RqC,GjLvVZ,8fcb7ddd-3fd8-4c60-97cf-479b0fb566b2,2024-12-01,2029-07-02,Bridge Loan,Working Capital,52950615.85,74230766.62,2.37,Inventory,Defaulted,Annually,EUR,BBB,Yes,Disposed,6551ad96-b545-4b9f-be37-6f2e6ebd8d6d,"Carrillo, Williams and Reyes",D,1.24,2.14,247545214.11,291092034.52,3679631.15,11300860.05,272244465.4,133440174.9,13216824.23,8.07,0.21
c37c64dc-b3b2-4e5d-97c3-4ce1e122b43f,86887112-529e-4794-9eee-ad2498ce4a2f,Wilkerson-Rubio,Michaelview,TW,7105,B,212-53-0810,N/A,MUW,zbvldM,219dac4b-78e1-4401-b2a6-9a58920198ea,2025-02-01,2035-02-13,Other,Acquisition,51646993.02,72373928.51,11.68,Equipment,Closed,Monthly,INR,BB,Yes,Retained,41c886d9-6b3a-4252-add8-3ce490040505,King PLC,C,1.0,1.72,127900291.15,158977620.74,23277144.78,2793409.87,329604758.7,137237072.75,21955923.07,2.09,0.1
f4be7fe0-dcca-48e8-af27-7bfbf158d26b,af2bbaa7-27be-4edc-846b-564696837ce7,Riley-Martin,South Jenniferchester,NG,2844,C,704-32-4749,NYSE,sLv,OcSYmI,61628c42-e041-4dc1-82d8-161291a878fd,2022-09-10,2032-04-22,Revolving,Expansion,34815872.2,80517929.34,7.81,Equipment,Closed,Quarterly,EUR,BBB,No,Retained,acdf9ae6-e02b-4c4f-82c0-e6141b6c806f,"Hutchinson, Mendoza and Cook",B,0.62,2.67,154366382.35,275209043.57,6070964.62,47770668.51,77175472.61,6182467.23,27751755.03,7.33,0.25
1fd1c9bd-03d1-4f2d-9b54-2048f70c7370,1037e762-dd65-4b3f-b936-0d4e1db8029c,Collins-Gutierrez,Riveraport,BY,4798,B,828-46-6022,N/A,cXB,jWmCYi,f1551e22-067d-4f0b-8bf2-11f3543a41e1,2021-05-03,2032-04-26,Other,Working Capital,42534541.1,79068416.71,13.38,Inventory,Active,Annually,EUR,A,No,Retained,806460e8-2afb-420b-8e02-a52f61cc6479,Stone PLC,E,1.17,1.76,240800560.86,167530357.02,2350501.75,43973689.37,327329401.49,172682641.73,796313.63,8.93,0.1
9b44bbd4-1356-4f1f-a58a-b30b7f305026,b2334082-5de5-4f7e-9e0a-a63e75b40353,Scott Ltd,West Sydneyborough,TD,7543,C,227-96-1023,NASDAQ,BPy,MUSHWE,4fbce581-6746-4a9c-a905-bea7e1cbb36c,2024-10-23,2027-04-13,Revolving,Expansion,68731697.48,86242543.26,6.5,Inventory,Defaulted,Monthly,EUR,BB,Yes,Retained,79b4abd1-d5fc-4f48-874f-d26601167ccd,"Coleman, Medina and Davis",D,1.35,2.27,125638416.93,249728617.17,19688714.8,20334973.88,341241330.89,7288135.37,29513176.91,4.17,0.16
9fc4761c-d3a9-4280-a5c2-95f16312837b,3508fdc4-3d2e-47d1-a065-f11e82e0d43d,Thompson Inc,Mendozatown,UA,5574,A,365-67-0437,LSE,djV,veirKL,cf3ed8d9-b73c-4bff-b58e-eda0b08e3dc2,2023-08-31,2031-02-14,Term Loan,Refinancing,55526651.89,11236123.59,3.5,Real Estate,Defaulted,Monthly,EUR,CCC,Yes,Retained,7b05e016-6349-439e-9562-5afaf9f3519c,Martinez-Coleman,C,1.35,1.76,321396531.84,120664025.75,6047742.11,29862500.53,284442763.54,157495978.91,17517495.94,2.43,0.22
23017865-6dbb-4b11-bdc4-e407e910d914,0df94b0e-4569-475e-9e56-2fc2e0ee3529,Sanders-Short,Hoffmanmouth,DM,8616,B,439-43-0616,NYSE,Beg,jpCkxZ,cfc1c22f-796d-41d4-a214-49cafb603652,2020-03-26,2028-03-24,Revolving,Expansion,85637373.7,81935515.02,12.54,Real Estate,Defaulted,Quarterly,INR,AAA,Yes,Retained,b231d2e1-010d-4f8e-a654-ab1e9db01699,Mcclure-Sims,D,0.52,2.17,130589991.4,267886183.91,60822484.3,48957799.3,95330523.6,111689924.83,16782503.36,5.96,0.22
0746fb8d-4b0e-4116-9811-c8d3e2659e30,70a601bf-d718-4ce1-b01d-a8e6248e6cb2,"Wyatt, Brown and Harris",South Christiantown,ZM,4153,D,537-26-6003,NASDAQ,VcC,sdAVyL,4be965a8-3b9b-420c-aaf0-dd58d5af4273,2024-05-23,2029-01-14,Other,Refinancing,86976498.68,43117371.46,2.0,Inventory,Closed,Quarterly,GBP,B,No,Retained,191b0958-b8a3-4953-aec6-ba593f100726,"Hendricks, Rios and Payne",E,0.61,1.6,35655304.6,358517843.7,48229642.61,41595006.63,381641690.06,44063513.31,17635298.13,1.97,0.07
c6186ad5-cce9-4861-a043-4c65ca2627b3,2dfc4048-d41d-48fd-a4d7-d3dc087702b7,Sullivan-Freeman,Macdonaldtown,AL,7662,E,430-12-6036,NASDAQ,raD,cIaYPS,288e6f24-ba27-4a17-a47e-d21ff72bb30e,2020-12-23,2032-08-22,Bridge Loan,Working Capital,64946234.75,40662168.0,13.28,None,Closed,Annually,EUR,BB,Yes,Retained,4bc333a9-3a26-493a-af9d-46195055c762,Williams LLC,A,0.66,1.95,94270053.19,46676789.15,24190790.01,31569485.05,198457821.96,11429358.75,12169711.82,3.87,0.21
2f0750f5-4df8-4d67-96c1-808f69e05803,eb1e0353-d5c6-460b-ab00-684f5775aa7b,Frost-Barajas,Hallton,ZM,3798,E,247-10-1047,N/A,upt,GMarko,6831a391-495b-4207-bd86-a1fa6a84c985,2020-11-18,2030-10-21,Revolving,Working Capital,88520725.91,70642983.6,6.85,None,Defaulted,Monthly,EUR,AAA,Yes,Disposed,aa35a840-660c-455d-8f5d-8e8727299463,"Evans, Reed and Chang",C,1.37,2.2,55880215.59,74183219.57,8909222.1,8571450.07,105681610.39,190180216.32,8825125.56,6.37,0.29
d136ce78-1ca1-4f8c-bc68-cec6452a5941,3aa0a7e0-eead-446e-afbe-81138c10cf8a,Giles and Sons,Monicahaven,MU,1124,D,361-80-3122,N/A,UeS,IYDEHw,4aa51637-a51b-4261-a11d-1d9fc5178629,2025-01-22,2034-09-26,Term Loan,Working Capital,59055442.27,8114040.3,3.38,Real Estate,Active,Annually,USD,CCC,Yes,Retained,8d057890-8d9e-4ab6-ad62-a4e761d512aa,Merritt-Robinson,D,0.62,1.61,66228731.09,313694158.54,43465970.77,43903353.58,98515221.31,175699038.59,5177342.71,7.1,0.09
17b857ae-d2c0-4e54-b2a3-b9155ea05895,3c5f1ce1-c395-425f-be48-15cc11474b39,"Newman, Maynard and Jones",Hogantown,BG,1808,D,308-98-7421,N/A,Xgc,zCzYCz,86e43917-7358-4223-8caa-dc0ca48a41b3,2025-02-26,2027-05-19,Term Loan,Working Capital,10418343.68,58475733.4,7.05,Equipment,Defaulted,Quarterly,INR,AA,Yes,Retained,56312ece-514f-4df2-8320-46d7710eb427,Wilson-Woodward,B,1.26,2.69,72862217.23,323130087.95,36062691.33,23207463.8,185959083.34,156840221.94,4651943.33,7.04,0.09
097407eb-4faa-4f71-bf0f-7c52d02841c3,7bd1ddb0-e979-417f-9849-b93e1cfbcc71,"Malone, Bowen and Carpenter",Cathyberg,CY,8573,E,781-11-3269,NYSE,JHy,zoKxrD,5df51850-36ac-4dc7-969c-af732fb56209,2021-03-29,2034-12-04,Revolving,Refinancing,4179344.8,3845632.34,10.6,Equipment,Active,Monthly,EUR,CCC,No,Retained,3ff503e1-e634-4168-b23d-5b89a273d0e3,"Hall, Christensen and Jones",C,0.61,1.28,312516153.86,76217550.6,75492288.17,6506550.08,363144436.94,127547001.22,14315321.87,1.71,0.23
06e51562-106b-4367-a3d4-4239cb6b11a7,494b68a2-bb81-4b69-b758-08b07e560660,Riggs-Fischer,North Alexanderville,SO,8135,E,614-13-3288,N/A,LVu,mxerbY,89be4ebc-885d-4133-b6c8-6d681d818ba9,2022-12-21,2034-02-15,Term Loan,Expansion,50415320.54,21645438.19,14.09,None,Defaulted,Quarterly,USD,B,Yes,Disposed,2f0bfcdf-9a66-4fc3-881c-03c1fa1a17ed,Knox LLC,C,1.25,1.14,457567944.38,269015031.27,17466271.21,42994325.09,331234304.25,25283350.37,21358090.8,8.71,0.17
7f635da0-43d3-499a-9cfd-bccd52cf388b,fc16b0ab-d6fd-47a0-aac5-8214d0c24427,Payne PLC,Wadechester,EG,1197,C,033-40-0210,LSE,zXA,MuMniu,50762a5d-bd0d-4366-8032-ade253d71d4c,2022-07-29,2033-06-11,Bridge Loan,Refinancing,62584163.32,24565959.37,8.1,None,Defaulted,Monthly,GBP,AA,No,Disposed,6d1baf70-1c7c-42b1-b7e7-1c9bb8f7d921,Castillo Ltd,E,1.28,2.87,363693207.27,160074879.84,42918669.0,14858140.9,375185576.21,12426905.64,17727584.77,8.11,0.16
2fcf177b-a1f0-433f-a034-3b18192cabf9,3ef7b002-1b05-4dc7-9956-be5b5ca54b02,Trujillo Ltd,East Justin,EG,1878,D,219-56-9633,NASDAQ,Ajp,naWRQQ,6eacc1ce-acfa-4912-9dd4-ded74e18476d,2023-12-27,2027-06-30,Other,Refinancing,21335871.64,26050294.89,3.64,Real Estate,Active,Annually,USD,AAA,Yes,Disposed,60437159-bf5a-4ac4-b439-b34b0c5243a3,"Wilson, Williams and Foster",D,1.22,2.62,413077632.48,336792666.39,43909248.99,12135279.57,302682109.06,78449593.31,4022402.65,1.69,0.3
e6f2476c-cdec-47b8-9f0b-65473102cdb3,2cbaaf38-6e0c-41d4-b588-37809df64890,Smith Inc,Elizabethmouth,HT,1780,A,633-12-5306,LSE,ncS,jgaAKh,07317c56-7803-4206-b655-8328ab91285a,2021-11-22,2028-06-06,Revolving,Working Capital,22150344.95,20760125.22,9.86,Real Estate,Defaulted,Quarterly,USD,B,No,Retained,e105544c-21b8-48ad-832e-d96220581ac2,Gordon PLC,A,1.38,1.41,248280040.93,112475620.88,21010708.56,7415386.09,352886087.69,42069702.29,21193806.77,4.1,0.12
df8317f6-2b1f-4aff-bb20-f32e9b3c4cec,fc0f2153-03d6-4ac7-ad6c-b94ff82fd14c,Cox-Ellis,North Joseph,TZ,3402,E,501-25-5051,NASDAQ,kso,BkScsQ,e63b8472-ab3e-4584-8393-a96910e393ac,2023-07-07,2031-03-13,Term Loan,Acquisition,21093935.37,44115830.5,7.71,Real Estate,Defaulted,Quarterly,EUR,BB,No,Retained,45fad58c-41b9-4844-b5f7-79229c8704a4,Thornton-Thompson,B,1.08,2.99,370127137.32,364860691.68,73945269.14,9074779.81,462783500.57,118138438.15,24005735.21,2.54,0.09
bcc1ba91-cd2c-4078-be9b-469edee4fd04,eeaa564d-746d-4b97-9214-efd0a0417359,Murray Ltd,East Cindychester,AE,8254,B,649-60-5915,LSE,bdV,nxNZNI,45e6453a-48cc-4856-8560-2026e68afe0d,2024-03-13,2030-08-01,Term Loan,Refinancing,7870575.16,1367846.63,7.3,None,Closed,Monthly,INR,B,Yes,Retained,c067922c-76d7-426f-8378-c1f0beab213f,"Garcia, Porter and Clark",E,0.88,1.13,200125976.88,7081883.29,55304805.96,29192617.52,167344654.89,150324231.73,19938161.08,4.95,0.02
f161b937-2096-4195-88a0-bf9a71f3a31a,086e66b0-48d8-4a56-935f-113b13904c6e,Freeman Group,Lake Gary,BE,8053,E,602-16-5893,LSE,fSU,OteKRG,49f58696-ad93-4eb6-89aa-973971c66e55,2021-11-10,2034-07-28,Revolving,Working Capital,35812887.51,79615384.73,9.17,None,Active,Annually,INR,BBB,No,Disposed,a1ee1470-f136-48d2-9890-fb0e191e8724,Harrison Group,A,0.64,2.51,334803451.94,216963285.56,20361197.78,28273133.62,176239116.23,120870286.65,24217530.35,3.12,0.29
0c07645b-5c39-4254-a9d9-e6088b6303f5,e78bb27b-7111-4248-8ae0-73a126665bfc,"Molina, Thompson and Harris",East Jack,SG,5100,E,257-16-1916,NASDAQ,iSQ,eOJAAO,b261f14e-1ae5-431f-8f54-c03934051b6a,2020-10-15,2028-07-09,Bridge Loan,Working Capital,64170156.83,89943774.43,6.58,Equipment,Closed,Quarterly,USD,BB,Yes,Disposed,6f2f915a-b2b3-438c-9271-3297f78c63b6,Walker-Wade,D,1.46,1.64,141935887.52,200473879.31,66333649.87,25114928.5,97024714.39,148361323.51,27111676.71,2.73,0.27
6aada12c-bb78-4f3d-9ded-45dcd5a3d6e3,cad1ffd5-b6d0-463d-90e8-9273be13ce4e,Espinoza-Shaw,South John,TO,6340,B,283-94-9668,NASDAQ,LzZ,XdHGkc,330e9ad6-3b84-4786-b25b-5ca3310748aa,2022-08-30,2033-07-15,Revolving,Expansion,51735135.84,19248775.73,3.96,Equipment,Defaulted,Quarterly,GBP,AA,Yes,Retained,f98d40fc-cfa3-48f4-b6f6-8123a54f5917,Allison-Rivera,B,0.59,2.85,478203114.25,258655659.41,15030068.86,41657712.2,428713023.67,73437396.0,27612160.59,1.82,0.18
3ffb1473-07ed-4774-aec8-f35f80b4c62e,dd469d42-974e-449d-a677-84b7e9e66a22,"Armstrong, Coffey and Klein",Sanchezfort,CH,4749,C,520-81-0414,N/A,xPr,SjBSvO,3403ceaf-b3d1-4c65-a7c0-62a135b0cddf,2024-06-26,2032-05-01,Bridge Loan,Working Capital,10385610.53,75396806.91,11.63,Equipment,Closed,Annually,USD,CCC,Yes,Disposed,37f1bda0-532b-413f-9df5-a44e863b2f0f,Edwards-Gonzalez,E,1.38,2.6,387707927.22,37526419.34,89749988.82,36978044.7,365707915.28,30421137.4,4717895.17,1.26,0.16
620261d7-da28-474e-9fa3-3ba0c7339e7b,5134b906-7280-4360-843c-a14f32e97c22,Moore LLC,Kaylamouth,MV,9170,D,312-82-1932,N/A,EQR,uxcMiS,65b4b097-2245-4bc5-a730-755816cd2cf9,2020-02-09,2029-08-18,Bridge Loan,Acquisition,48853210.26,9393931.26,6.95,Inventory,Active,Annually,EUR,BB,No,Disposed,899b4486-1ffb-4b80-bfd8-dfac3dacf5e5,Conner-Hodge,E,0.52,2.55,268620514.95,105178641.04,64657488.41,19609065.86,16175745.65,40148579.89,29047913.74,7.73,0.3
c8d0d6a2-35f4-499b-99b5-601b677a0244,e9e1f1df-6d88-4a63-b32d-ba599ef54239,"Gonzalez, Hartman and Reed",Millerview,MW,9832,C,314-82-7669,NASDAQ,IVN,HKeVSb,696a1293-79f2-4e3d-905a-98741635bc2d,2022-07-12,2030-01-20,Revolving,Working Capital,20327881.62,83122882.06,13.71,None,Defaulted,Monthly,INR,A,Yes,Disposed,76638878-168e-402d-9203-a0b422ffa5a5,"Morgan, Martinez and Jones",D,0.69,2.66,88092856.95,396681275.12,2437585.72,28230128.9,498168825.07,186374471.29,24414594.21,3.56,0.1
df270dd5-377b-4af6-b16e-a58da607a65b,81bef36d-a62d-4956-af5b-a377a9bb7064,Anderson Inc,Hallton,VC,7762,C,191-19-1527,NYSE,TNW,NUYyxL,2b763bd0-8ce2-4826-82f4-6555eade5393,2022-06-03,2027-08-12,Revolving,Acquisition,41955718.13,54211028.68,9.87,Real Estate,Defaulted,Annually,USD,B,No,Retained,bcd133e9-da77-4650-a26e-497f09bd2112,"Morgan, Garcia and Hull",D,0.8,2.85,314744162.97,209775859.25,81650144.3,17201109.77,437892849.0,154882233.05,5734935.69,6.91,0.25
1dd464b9-3c7f-4fe2-95f3-c9291abd1e65,ec61a91c-8cd3-41c3-a2d6-757cd7c396fb,White-Briggs,Lake Charles,IE,4295,B,467-58-0812,LSE,YOl,KCjZdE,d48c3fa9-a81e-4e46-935d-d510bf7b842b,2021-12-01,2029-10-15,Other,Working Capital,22436658.24,66543888.65,7.58,None,Active,Annually,EUR,BB,No,Retained,2967ef59-fea8-4f1b-ab26-177816efc93e,Gonzalez and Sons,A,0.96,2.77,224347145.9,213799756.46,95979800.68,19928987.91,300914958.52,13035159.05,22937188.83,5.6,0.28
6aa1ad93-0ae8-4888-bc6d-f88e5d8c8b87,797d0a10-fdc3-41e5-8a99-b31df6d56ebc,Cooley Ltd,East Laurachester,GQ,2672,B,478-66-2216,NYSE,trW,EuZdVh,83872623-70ce-401d-9b99-78751ec6e2d7,2021-05-01,2031-02-22,Term Loan,Expansion,64406033.9,55421369.35,12.2,None,Closed,Quarterly,USD,A,Yes,Disposed,23c8cc7f-e888-49a3-b4bb-48b7a3a4a1c9,Love PLC,A,1.23,2.97,356746303.67,145091196.16,47761252.88,21143879.38,123265787.14,110032793.06,824899.67,8.17,0.14
417b2c45-d48d-4537-a841-48e2e24deaf6,7e3dfc23-580f-4609-a1b4-1ae4dcca3bb9,"Haynes, Williams and Pierce",East Todd,OM,3852,E,340-08-8953,NYSE,xTC,PNYaRP,1b50b761-a21b-4825-bf54-40d338e5e999,2020-09-10,2034-04-13,Term Loan,Refinancing,47826590.59,58015166.65,6.24,Real Estate,Defaulted,Quarterly,USD,A,Yes,Retained,75cde940-248b-4f8d-9e3d-a4f741287a21,"Thomas, James and Dennis",A,0.76,2.35,285167990.21,255738319.18,20711569.59,34713875.28,253166761.52,114361013.45,4849640.15,3.51,0.03
ac6109a1-7a15-48fe-a53b-9cbe0b0e6e1f,ad565aa3-f22d-4874-9a06-d25236a98fd1,Nichols PLC,East Wendy,ZM,3358,E,596-93-7399,NYSE,rGR,DuyBcg,5c59d658-0adb-47f1-be1a-ba207b5cded5,2021-01-31,2028-03-30,Bridge Loan,Working Capital,81753901.02,20730354.42,2.91,Real Estate,Defaulted,Annually,INR,CCC,No,Retained,7038527f-9e4a-4d24-9df8-e0500b2f2014,"Wiggins, Brooks and Gomez",D,1.13,1.95,455980632.75,110487699.93,21383853.39,6974054.79,396417951.04,61827682.17,3265787.6,6.38,0.22
c5815cc3-7421-4481-8fe8-48ea3a86e19c,1c551686-2702-47a7-8f47-b0c78a09aabf,Gonzales-Russell,Rhodesmouth,TH,6761,D,367-25-3995,N/A,yvp,AjWtqo,5078c028-677a-47a8-818a-4f26cdf7fda5,2023-04-17,2034-10-08,Bridge Loan,Expansion,46820606.49,39098252.62,5.44,Inventory,Active,Monthly,USD,B,No,Disposed,265adca2-07f8-4015-be09-de168a795372,Marquez-Erickson,E,0.62,2.59,486362916.4,374104049.47,19816543.04,27114795.78,86894350.63,2427663.9,7539190.59,8.37,0.05
34b69b32-5420-48da-9c38-5b9ab385e2d0,ec89cee0-4b37-4bc6-b048-83c3dbd2c844,Wright Ltd,Lake Danielle,HN,9690,C,323-91-9217,N/A,Fsx,TZjbKd,e7bdd687-c74b-4266-b7ab-7b88b4bd0f42,2023-03-27,2029-02-02,Bridge Loan,Acquisition,78259751.23,69692039.52,7.13,None,Defaulted,Annually,USD,CCC,Yes,Disposed,7cad9169-090e-41e1-ba68-b1c764302aa7,"Gonzalez, Fitzgerald and Hogan",C,1.27,2.13,219637719.54,136739660.09,34051670.36,2991073.98,458296691.07,23640565.1,4575336.79,9.26,0.1
c9563816-e575-4c4c-81aa-37db8cbd1942,9090368a-0e31-4eb6-9262-1d28dd0c2e22,"Bates, Williams and Ford",Sandersborough,TR,3039,A,490-49-1431,LSE,nGw,JWdkgR,68adf0e4-8d02-4cbb-8436-0e49270aadf9,2022-06-15,2027-05-20,Term Loan,Expansion,72440566.81,37371743.97,2.52,Real Estate,Active,Annually,GBP,B,No,Retained,648bfce7-c046-44e3-a1e7-7039c8c144b9,"Roberts, Bryant and Stevenson",C,0.85,2.04,442589266.39,157353621.14,39647956.23,48957149.29,451854242.6,27955232.96,4120611.92,4.66,0.01
da712583-9554-4639-b716-c5056d318c92,b22e70a6-fb11-4bab-acaa-1fe49b4a431f,Nicholson-Thomas,Bobbymouth,ME,4399,A,478-62-9044,LSE,cja,xVimlb,d5d4a10c-8b82-4f74-811e-4e71f59b3244,2024-07-27,2029-07-24,Term Loan,Refinancing,18914698.22,82392788.98,12.67,Real Estate,Active,Monthly,INR,AA,Yes,Retained,8f34d5cb-e71a-4f37-aa31-19391af38bf2,"Davis, Parker and Brewer",C,1.08,2.49,484387961.65,177671298.34,27894050.02,12986617.52,157347528.66,123939759.65,26912229.11,1.56,0.11
59efa53e-efd0-4b17-8eb9-8ea68051ca25,dc0b54b2-a464-4521-b28f-87824552440e,Zhang-Fleming,East Jessica,PS,8151,E,394-86-2612,LSE,WCm,feVUpa,3f057ce5-0091-4dd3-b947-83da9a8132f6,2022-12-13,2028-01-05,Term Loan,Expansion,46905362.5,15257153.29,10.3,Equipment,Defaulted,Quarterly,INR,AA,Yes,Disposed,da519b13-e023-41a3-94b8-3033a0e4d315,Spencer Ltd,A,0.62,2.47,84277771.92,280147369.35,20649931.95,19111753.93,286307342.84,187497698.44,7212011.59,1.43,0.17
8f6709b0-6a15-4f24-be05-25e6a73ab4b1,f3313720-e004-453a-94d4-16f387179c3f,Pennington Group,South Geraldton,LT,2092,C,196-48-1452,LSE,Pdt,cFekWr,d68d435b-28b5-44cf-959f-219ad451b8ef,2025-03-02,2026-03-27,Term Loan,Acquisition,47405830.55,69736392.31,3.35,Equipment,Active,Monthly,EUR,B,Yes,Retained,06a587aa-70f4-4be2-844d-5f58d94872d4,"Cruz, Dalton and Cannon",D,1.46,2.28,66362864.99,259424970.64,70675964.55,5759145.39,217031237.43,21827082.97,27529876.21,6.37,0.26
ebc78850-f67e-4129-8548-229154817a0a,c4cd8438-890f-4716-ae47-7ab85a281132,Salas-Davis,South Marymouth,DJ,5820,A,762-49-2804,LSE,YVQ,avnxXR,eb046df0-6682-4e9e-929e-e98c8db2325c,2020-02-03,2029-03-07,Revolving,Expansion,5209146.3,19496446.71,13.63,None,Closed,Monthly,GBP,AA,Yes,Retained,b10ebb5a-fa0a-47d5-a220-0dfd015b4e39,"Johnson, Cain and Johnson",C,1.02,1.91,365166254.7,218405241.16,64847382.95,41231967.85,14085195.06,175597204.4,13551740.56,5.25,0.21
e2753f8f-7933-459d-91cd-0cd58b56aaa7,9971920d-ace2-4514-add5-ebed0b34323f,"Hicks, Smith and Mitchell",Brownmouth,CO,4000,A,819-52-8814,NYSE,Gie,hwjzdl,9235206b-eeec-413f-ae0b-20531f98b53f,2024-09-29,2028-08-16,Other,Refinancing,86906220.62,79900845.13,12.43,None,Active,Annually,GBP,AAA,No,Disposed,c5a6a600-cd0a-454e-9c3d-f4a5e8f14748,Petersen-Edwards,D,0.96,2.27,470626895.21,362729947.76,66187760.88,44995807.87,60799011.51,87159152.41,10866356.25,2.63,0.13
4163d8c7-fc0f-46cd-98c2-3a57df177832,57664c4e-1466-4c68-83b1-8184bc126f8e,Rogers-Dominguez,Hartview,TT,6440,A,587-30-0980,NASDAQ,Kol,EWcwEw,89cbd280-80bd-4463-acfa-d0333597581c,2021-04-17,2028-10-07,Term Loan,Working Capital,57196327.79,36620086.28,14.03,Inventory,Defaulted,Monthly,USD,AA,No,Disposed,233a1769-ad3e-4b36-85e6-6e234ca61274,Woodard LLC,C,1.49,1.11,468794396.25,301464918.73,98479746.66,37702421.47,153682296.04,191572587.73,17225037.87,3.71,0.12
3894241e-1a40-479e-b82c-5d4788a189a1,f804e758-68c0-48a4-8e42-d3026c1ecf2e,Smith-Bond,East Amandaport,LK,8766,B,555-08-7494,LSE,YjI,ONJZqR,786ad92e-cceb-43ef-a6a3-d09798218fd5,2021-02-18,2029-09-14,Other,Acquisition,57393708.12,2784372.66,3.32,Inventory,Active,Monthly,INR,BBB,Yes,Disposed,61eb8da6-cd53-46fb-bc6f-d679cbcdd021,"Spears, Wheeler and Alvarez",A,1.28,2.43,111129074.3,152174305.93,10488907.02,13674028.19,402166310.27,154874218.67,4599000.73,1.22,0.22
